Date,Time,Press
3/17/2022,2:58:17,498.31
3/17/2022,2:58:22,498.26
3/17/2022,2:58:27,498.09
3/17/2022,2:58:32,498.06
3/17/2022,2:58:37,495.13
3/17/2022,2:58:42,493.04
3/17/2022,2:58:47,489.97
3/17/2022,2:58:52,488.02
3/17/2022,2:58:57,485.45
3/17/2022,2:59:02,482.90
3/17/2022,2:59:07,480.39
3/17/2022,2:59:12,477.56
3/17/2022,2:59:17,475.44
3/17/2022,2:59:22,472.96
3/17/2022,2:59:27,470.87
3/17/2022,2:59:32,468.81
3/17/2022,2:59:37,468.41
3/17/2022,2:59:42,468.14
3/17/2022,2:59:47,468.16
3/17/2022,2:59:52,468.06
3/17/2022,2:59:57,468.07
3/17/2022,3:00:02,468.06
3/17/2022,3:00:07,467.97
3/17/2022,3:00:12,467.93
3/17/2022,3:00:17,467.93
3/17/2022,3:00:22,467.93
3/17/2022,3:00:27,467.93
3/17/2022,3:00:32,467.93
3/17/2022,3:00:37,467.93
3/17/2022,3:00:42,467.93
3/17/2022,3:00:47,467.92
3/17/2022,3:00:52,467.92
3/17/2022,3:00:57,467.92
3/17/2022,3:01:02,467.91
3/17/2022,3:01:07,467.90
3/17/2022,3:01:12,467.90
3/17/2022,3:01:17,467.89
3/17/2022,3:01:22,467.89
3/17/2022,3:01:27,467.88
3/17/2022,3:01:32,467.87
3/17/2022,3:01:37,467.87
3/17/2022,3:01:42,467.86
3/17/2022,3:01:47,467.86
3/17/2022,3:01:52,467.85
3/17/2022,3:01:57,467.84
3/17/2022,3:02:02,467.84
3/17/2022,3:02:07,467.83
3/17/2022,3:02:12,467.82
3/17/2022,3:02:17,467.82
3/17/2022,3:02:22,467.81
3/17/2022,3:02:27,467.80
3/17/2022,3:02:32,467.80
3/17/2022,3:02:37,467.79
3/17/2022,3:02:42,467.78
3/17/2022,3:02:47,467.78
3/17/2022,3:02:52,467.77
3/17/2022,3:02:57,467.76
3/17/2022,3:03:02,467.76
3/17/2022,3:03:07,467.75
3/17/2022,3:03:12,467.74
3/17/2022,3:03:17,467.74
3/17/2022,3:03:22,467.73
3/17/2022,3:03:27,467.73
3/17/2022,3:03:32,467.72
3/17/2022,3:03:37,467.71
3/17/2022,3:03:42,467.71
3/17/2022,3:03:47,467.70
3/17/2022,3:03:52,467.70
3/17/2022,3:03:57,467.69
3/17/2022,3:04:02,467.68
3/17/2022,3:04:07,467.68
3/17/2022,3:04:12,467.67
3/17/2022,3:04:17,467.67
3/17/2022,3:04:22,467.66
3/17/2022,3:04:27,467.64
3/17/2022,3:04:32,467.60
3/17/2022,3:04:37,467.56
3/17/2022,3:04:42,467.50
3/17/2022,3:04:47,467.45
3/17/2022,3:04:52,467.33
3/17/2022,3:04:57,467.21
3/17/2022,3:05:02,467.01
3/17/2022,3:05:07,465.78
3/17/2022,3:05:12,460.27
3/17/2022,3:05:17,455.28
3/17/2022,3:05:22,449.50
3/17/2022,3:05:27,443.24
3/17/2022,3:05:32,439.75
3/17/2022,3:05:37,437.57
3/17/2022,3:05:42,438.62
3/17/2022,3:05:47,437.65
3/17/2022,3:05:52,437.90
3/17/2022,3:05:57,437.76
3/17/2022,3:06:02,437.74
3/17/2022,3:06:07,437.69
3/17/2022,3:06:12,437.66
3/17/2022,3:06:17,437.64
3/17/2022,3:06:22,437.64
3/17/2022,3:06:27,437.64
3/17/2022,3:06:32,437.64
3/17/2022,3:06:37,437.64
3/17/2022,3:06:42,437.63
3/17/2022,3:06:47,437.63
3/17/2022,3:06:52,437.63
3/17/2022,3:06:57,437.62
3/17/2022,3:07:02,437.62
3/17/2022,3:07:07,437.61
3/17/2022,3:07:12,437.61
3/17/2022,3:07:17,437.61
3/17/2022,3:07:22,437.60
3/17/2022,3:07:27,437.60
3/17/2022,3:07:32,437.59
3/17/2022,3:07:37,437.59
3/17/2022,3:07:42,437.58
3/17/2022,3:07:47,437.58
3/17/2022,3:07:52,437.57
3/17/2022,3:07:57,437.56
3/17/2022,3:08:02,437.56
3/17/2022,3:08:07,437.55
3/17/2022,3:08:12,437.55
3/17/2022,3:08:17,437.54
3/17/2022,3:08:22,437.53
3/17/2022,3:08:27,437.53
3/17/2022,3:08:32,437.52
3/17/2022,3:08:37,437.46
3/17/2022,3:08:42,437.45
3/17/2022,3:08:47,437.38
3/17/2022,3:08:52,437.31
3/17/2022,3:08:57,437.27
3/17/2022,3:09:02,437.09
3/17/2022,3:09:07,437.00
3/17/2022,3:09:12,436.41
3/17/2022,3:09:17,432.47
3/17/2022,3:09:22,427.87
3/17/2022,3:09:27,422.11
3/17/2022,3:09:32,417.27
3/17/2022,3:09:37,410.94
3/17/2022,3:09:42,408.64
3/17/2022,3:09:47,407.87
3/17/2022,3:09:52,407.79
3/17/2022,3:09:57,407.70
3/17/2022,3:10:02,407.93
3/17/2022,3:10:07,407.43
3/17/2022,3:10:12,407.53
3/17/2022,3:10:17,407.50
3/17/2022,3:10:22,407.46
3/17/2022,3:10:27,407.45
3/17/2022,3:10:32,407.44
3/17/2022,3:10:37,407.44
3/17/2022,3:10:42,407.43
3/17/2022,3:10:47,407.43
3/17/2022,3:10:52,407.43
3/17/2022,3:10:57,407.42
3/17/2022,3:11:02,407.42
3/17/2022,3:11:07,407.41
3/17/2022,3:11:12,407.41
3/17/2022,3:11:17,407.40
3/17/2022,3:11:22,407.40
3/17/2022,3:11:27,407.39
3/17/2022,3:11:32,407.38
3/17/2022,3:11:37,407.38
3/17/2022,3:11:42,407.37
3/17/2022,3:11:47,407.36
3/17/2022,3:11:52,407.35
3/17/2022,3:11:57,407.34
3/17/2022,3:12:02,407.29
3/17/2022,3:12:07,407.25
3/17/2022,3:12:12,407.20
3/17/2022,3:12:17,407.11
3/17/2022,3:12:22,407.06
3/17/2022,3:12:27,406.88
3/17/2022,3:12:32,406.74
3/17/2022,3:12:37,405.87
3/17/2022,3:12:42,400.69
3/17/2022,3:12:47,395.63
3/17/2022,3:12:52,389.81
3/17/2022,3:12:57,383.80
3/17/2022,3:13:02,379.49
3/17/2022,3:13:07,377.51
3/17/2022,3:13:12,378.04
3/17/2022,3:13:17,377.58
3/17/2022,3:13:22,377.48
3/17/2022,3:13:27,377.59
3/17/2022,3:13:32,377.29
3/17/2022,3:13:37,377.37
3/17/2022,3:13:42,377.32
3/17/2022,3:13:47,377.30
3/17/2022,3:13:52,377.30
3/17/2022,3:13:57,377.29
3/17/2022,3:14:02,377.29
3/17/2022,3:14:07,377.28
3/17/2022,3:14:12,377.28
3/17/2022,3:14:17,377.28
3/17/2022,3:14:22,377.27
3/17/2022,3:14:27,377.27
3/17/2022,3:14:32,377.26
3/17/2022,3:14:37,377.26
3/17/2022,3:14:42,377.25
3/17/2022,3:14:47,377.25
3/17/2022,3:14:52,377.24
3/17/2022,3:14:57,377.23
3/17/2022,3:15:02,377.23
3/17/2022,3:15:07,377.22
3/17/2022,3:15:12,377.21
3/17/2022,3:15:17,377.20
3/17/2022,3:15:22,377.20
3/17/2022,3:15:27,377.19
3/17/2022,3:15:32,377.18
3/17/2022,3:15:37,377.17
3/17/2022,3:15:42,377.17
3/17/2022,3:15:47,377.16
3/17/2022,3:15:52,377.11
3/17/2022,3:15:57,377.06
3/17/2022,3:16:02,377.04
3/17/2022,3:16:07,376.95
3/17/2022,3:16:12,376.89
3/17/2022,3:16:17,376.75
3/17/2022,3:16:22,376.57
3/17/2022,3:16:27,376.27
3/17/2022,3:16:32,372.53
3/17/2022,3:16:37,367.70
3/17/2022,3:16:42,361.54
3/17/2022,3:16:47,356.20
3/17/2022,3:16:52,350.13
3/17/2022,3:16:57,348.67
3/17/2022,3:17:02,348.40
3/17/2022,3:17:07,346.97
3/17/2022,3:17:12,347.61
3/17/2022,3:17:17,346.81
3/17/2022,3:17:22,347.25
3/17/2022,3:17:27,347.32
3/17/2022,3:17:32,347.11
3/17/2022,3:17:37,347.07
3/17/2022,3:17:42,347.05
3/17/2022,3:17:47,347.04
3/17/2022,3:17:52,347.05
3/17/2022,3:17:57,347.04
3/17/2022,3:18:02,347.05
3/17/2022,3:18:07,347.04
3/17/2022,3:18:12,347.04
3/17/2022,3:18:17,347.04
3/17/2022,3:18:22,347.03
3/17/2022,3:18:27,347.03
3/17/2022,3:18:32,347.03
3/17/2022,3:18:37,347.02
3/17/2022,3:18:42,347.02
3/17/2022,3:18:47,347.01
3/17/2022,3:18:52,347.01
3/17/2022,3:18:57,347.01
3/17/2022,3:19:02,347.01
3/17/2022,3:19:07,347.01
3/17/2022,3:19:12,347.01
3/17/2022,3:19:17,346.99
3/17/2022,3:19:22,346.92
3/17/2022,3:19:27,346.97
3/17/2022,3:19:32,346.93
3/17/2022,3:19:37,346.83
3/17/2022,3:19:42,346.76
3/17/2022,3:19:47,346.58
3/17/2022,3:19:52,346.39
3/17/2022,3:19:57,343.92
3/17/2022,3:20:02,338.91
3/17/2022,3:20:07,333.26
3/17/2022,3:20:12,327.43
3/17/2022,3:20:17,321.23
3/17/2022,3:20:22,318.87
3/17/2022,3:20:27,317.16
3/17/2022,3:20:32,317.74
3/17/2022,3:20:37,316.91
3/17/2022,3:20:42,317.37
3/17/2022,3:20:47,317.17
3/17/2022,3:20:52,316.99
3/17/2022,3:20:57,317.07
3/17/2022,3:21:02,317.02
3/17/2022,3:21:07,317.00
3/17/2022,3:21:12,317.01
3/17/2022,3:21:17,317.00
3/17/2022,3:21:22,317.00
3/17/2022,3:21:27,317.00
3/17/2022,3:21:32,317.00
3/17/2022,3:21:37,316.99
3/17/2022,3:21:42,316.99
3/17/2022,3:21:47,316.99
3/17/2022,3:21:52,316.98
3/17/2022,3:21:57,316.98
3/17/2022,3:22:02,316.97
3/17/2022,3:22:07,316.97
3/17/2022,3:22:12,316.96
3/17/2022,3:22:17,316.96
3/17/2022,3:22:22,316.95
3/17/2022,3:22:27,316.95
3/17/2022,3:22:32,316.94
3/17/2022,3:22:37,316.92
3/17/2022,3:22:42,316.84
3/17/2022,3:22:47,316.83
3/17/2022,3:22:52,316.80
3/17/2022,3:22:57,316.64
3/17/2022,3:23:02,316.64
3/17/2022,3:23:07,316.35
3/17/2022,3:23:12,316.23
3/17/2022,3:23:17,312.65
3/17/2022,3:23:22,307.68
3/17/2022,3:23:27,301.61
3/17/2022,3:23:32,296.19
3/17/2022,3:23:37,289.68
3/17/2022,3:23:42,287.48
3/17/2022,3:23:47,286.57
3/17/2022,3:23:52,287.51
3/17/2022,3:23:57,287.00
3/17/2022,3:24:02,286.84
3/17/2022,3:24:07,287.02
3/17/2022,3:24:12,286.62
3/17/2022,3:24:17,286.78
3/17/2022,3:24:22,286.75
3/17/2022,3:24:27,286.75
3/17/2022,3:24:32,286.75
3/17/2022,3:24:37,286.74
3/17/2022,3:24:42,286.74
3/17/2022,3:24:47,286.74
3/17/2022,3:24:52,286.73
3/17/2022,3:24:57,286.73
3/17/2022,3:25:02,286.72
3/17/2022,3:25:07,286.72
3/17/2022,3:25:12,286.71
3/17/2022,3:25:17,286.71
3/17/2022,3:25:22,286.70
3/17/2022,3:25:27,286.69
3/17/2022,3:25:32,286.69
3/17/2022,3:25:37,286.68
3/17/2022,3:25:42,286.68
3/17/2022,3:25:47,286.67
3/17/2022,3:25:52,286.61
3/17/2022,3:25:57,286.58
3/17/2022,3:26:02,286.56
3/17/2022,3:26:07,286.42
3/17/2022,3:26:12,286.45
3/17/2022,3:26:17,286.20
3/17/2022,3:26:22,286.11
3/17/2022,3:26:27,285.56
3/17/2022,3:26:32,281.34
3/17/2022,3:26:37,275.95
3/17/2022,3:26:42,270.06
3/17/2022,3:26:47,264.39
3/17/2022,3:26:52,258.62
3/17/2022,3:26:57,256.82
3/17/2022,3:27:02,256.79
3/17/2022,3:27:07,256.92
3/17/2022,3:27:12,256.41
3/17/2022,3:27:17,256.68
3/17/2022,3:27:22,256.54
3/17/2022,3:27:27,256.36
3/17/2022,3:27:32,256.44
3/17/2022,3:27:37,256.42
3/17/2022,3:27:42,256.43
3/17/2022,3:27:47,256.42
3/17/2022,3:27:52,256.42
3/17/2022,3:27:57,256.42
3/17/2022,3:28:02,256.42
3/17/2022,3:28:07,256.41
3/17/2022,3:28:12,256.41
3/17/2022,3:28:17,256.40
3/17/2022,3:28:22,256.40
3/17/2022,3:28:27,256.39
3/17/2022,3:28:32,256.39
3/17/2022,3:28:37,256.38
3/17/2022,3:28:42,256.37
3/17/2022,3:28:47,256.37
3/17/2022,3:28:52,256.33
3/17/2022,3:28:57,256.30
3/17/2022,3:29:02,256.24
3/17/2022,3:29:07,256.21
3/17/2022,3:29:12,256.09
3/17/2022,3:29:17,256.05
3/17/2022,3:29:22,255.83
3/17/2022,3:29:27,255.68
3/17/2022,3:29:32,253.27
3/17/2022,3:29:37,248.21
3/17/2022,3:29:42,242.65
3/17/2022,3:29:47,236.88
3/17/2022,3:29:52,230.74
3/17/2022,3:29:57,227.15
3/17/2022,3:30:02,226.65
3/17/2022,3:30:07,226.50
3/17/2022,3:30:12,226.24
3/17/2022,3:30:17,226.54
3/17/2022,3:30:22,226.07
3/17/2022,3:30:27,226.33
3/17/2022,3:30:32,226.19
3/17/2022,3:30:37,226.16
3/17/2022,3:30:42,226.15
3/17/2022,3:30:47,226.15
3/17/2022,3:30:52,226.15
3/17/2022,3:30:57,226.15
3/17/2022,3:31:02,226.15
3/17/2022,3:31:07,226.15
3/17/2022,3:31:12,226.14
3/17/2022,3:31:17,226.14
3/17/2022,3:31:22,226.13
3/17/2022,3:31:27,226.12
3/17/2022,3:31:32,226.12
3/17/2022,3:31:37,226.11
3/17/2022,3:31:42,226.11
3/17/2022,3:31:47,226.10
3/17/2022,3:31:52,226.09
3/17/2022,3:31:57,226.04
3/17/2022,3:32:02,226.02
3/17/2022,3:32:07,225.95
3/17/2022,3:32:12,225.90
3/17/2022,3:32:17,225.83
3/17/2022,3:32:22,225.69
3/17/2022,3:32:27,225.54
3/17/2022,3:32:32,225.18
3/17/2022,3:32:37,221.78
3/17/2022,3:32:42,216.52
3/17/2022,3:32:47,210.64
3/17/2022,3:32:52,205.11
3/17/2022,3:32:57,198.71
3/17/2022,3:33:02,196.80
3/17/2022,3:33:07,195.95
3/17/2022,3:33:12,196.41
3/17/2022,3:33:17,196.01
3/17/2022,3:33:22,195.83
3/17/2022,3:33:27,196.07
3/17/2022,3:33:32,195.69
3/17/2022,3:33:37,195.81
3/17/2022,3:33:42,195.77
3/17/2022,3:33:47,195.76
3/17/2022,3:33:52,195.76
3/17/2022,3:33:57,195.75
3/17/2022,3:34:02,195.74
3/17/2022,3:34:07,195.74
3/17/2022,3:34:12,195.73
3/17/2022,3:34:17,195.73
3/17/2022,3:34:22,195.72
3/17/2022,3:34:27,195.72
3/17/2022,3:34:32,195.71
3/17/2022,3:34:37,195.71
3/17/2022,3:34:42,195.70
3/17/2022,3:34:47,195.70
3/17/2022,3:34:52,195.69
3/17/2022,3:34:57,195.68
3/17/2022,3:35:02,195.66
3/17/2022,3:35:07,195.64
3/17/2022,3:35:12,195.57
3/17/2022,3:35:17,195.52
3/17/2022,3:35:22,195.47
3/17/2022,3:35:27,195.34
3/17/2022,3:35:32,195.24
3/17/2022,3:35:37,194.99
3/17/2022,3:35:42,193.99
3/17/2022,3:35:47,188.95
3/17/2022,3:35:52,183.54
3/17/2022,3:35:57,177.79
3/17/2022,3:36:02,171.81
3/17/2022,3:36:07,167.15
3/17/2022,3:36:12,166.26
3/17/2022,3:36:17,166.27
3/17/2022,3:36:22,165.67
3/17/2022,3:36:27,165.76
3/17/2022,3:36:32,165.58
3/17/2022,3:36:37,165.51
3/17/2022,3:36:42,165.53
3/17/2022,3:36:47,165.47
3/17/2022,3:36:52,165.45
3/17/2022,3:36:57,165.44
3/17/2022,3:37:02,165.43
3/17/2022,3:37:07,165.43
3/17/2022,3:37:12,165.42
3/17/2022,3:37:17,165.42
3/17/2022,3:37:22,165.42
3/17/2022,3:37:27,165.42
3/17/2022,3:37:32,165.41
3/17/2022,3:37:37,165.41
3/17/2022,3:37:42,165.40
3/17/2022,3:37:47,165.40
3/17/2022,3:37:52,165.39
3/17/2022,3:37:57,165.39
3/17/2022,3:38:02,165.38
3/17/2022,3:38:07,165.38
3/17/2022,3:38:12,165.37
3/17/2022,3:38:17,165.36
3/17/2022,3:38:22,165.35
3/17/2022,3:38:27,165.30
3/17/2022,3:38:32,165.27
3/17/2022,3:38:37,165.20
3/17/2022,3:38:42,165.13
3/17/2022,3:38:47,165.04
3/17/2022,3:38:52,164.92
3/17/2022,3:38:57,164.80
3/17/2022,3:39:02,164.14
3/17/2022,3:39:07,159.96
3/17/2022,3:39:12,154.58
3/17/2022,3:39:17,149.74
3/17/2022,3:39:22,145.35
3/17/2022,3:39:27,141.68
3/17/2022,3:39:32,137.83
3/17/2022,3:39:37,135.22
3/17/2022,3:39:42,134.71
3/17/2022,3:39:47,134.60
3/17/2022,3:39:52,134.61
3/17/2022,3:39:57,134.45
3/17/2022,3:40:02,134.42
3/17/2022,3:40:07,134.38
3/17/2022,3:40:12,134.34
3/17/2022,3:40:17,134.30
3/17/2022,3:40:22,134.29
3/17/2022,3:40:27,134.29
3/17/2022,3:40:32,134.29
3/17/2022,3:40:37,134.28
3/17/2022,3:40:42,134.28
3/17/2022,3:40:47,134.28
3/17/2022,3:40:52,134.28
3/17/2022,3:40:57,134.28
3/17/2022,3:41:02,134.28
3/17/2022,3:41:07,134.28
3/17/2022,3:41:12,134.28
3/17/2022,3:41:17,134.28
3/17/2022,3:41:22,134.27
3/17/2022,3:41:27,134.27
3/17/2022,3:41:32,134.26
3/17/2022,3:41:37,134.26
3/17/2022,3:41:42,134.25
3/17/2022,3:41:47,134.25
3/17/2022,3:41:52,134.24
3/17/2022,3:41:57,134.21
3/17/2022,3:42:02,134.17
3/17/2022,3:42:07,134.12
3/17/2022,3:42:12,134.07
3/17/2022,3:42:17,134.00
3/17/2022,3:42:22,133.91
3/17/2022,3:42:27,133.78
3/17/2022,3:42:32,133.52
3/17/2022,3:42:37,132.00
3/17/2022,3:42:42,127.14
3/17/2022,3:42:47,121.63
3/17/2022,3:42:52,115.96
3/17/2022,3:42:57,110.75
3/17/2022,3:43:02,106.39
3/17/2022,3:43:07,104.22
3/17/2022,3:43:12,104.12
3/17/2022,3:43:17,104.04
3/17/2022,3:43:22,104.00
3/17/2022,3:43:27,103.93
3/17/2022,3:43:32,103.89
3/17/2022,3:43:37,103.85
3/17/2022,3:43:42,103.81
3/17/2022,3:43:47,103.79
3/17/2022,3:43:52,103.80
3/17/2022,3:43:57,103.80
3/17/2022,3:44:02,103.80
3/17/2022,3:44:07,103.81
3/17/2022,3:44:12,103.81
3/17/2022,3:44:17,103.81
3/17/2022,3:44:22,103.81
3/17/2022,3:44:27,103.81
3/17/2022,3:44:32,103.81
3/17/2022,3:44:37,103.81
3/17/2022,3:44:42,103.80
3/17/2022,3:44:47,103.80
3/17/2022,3:44:52,103.80
3/17/2022,3:44:57,103.79
3/17/2022,3:45:02,103.79
3/17/2022,3:45:07,103.77
3/17/2022,3:45:12,103.73
3/17/2022,3:45:17,103.69
3/17/2022,3:45:22,103.64
3/17/2022,3:45:27,103.58
3/17/2022,3:45:32,103.49
3/17/2022,3:45:37,103.40
3/17/2022,3:45:42,103.22
3/17/2022,3:45:47,102.55
3/17/2022,3:45:52,99.53
3/17/2022,3:45:57,94.15
3/17/2022,3:46:02,88.61
3/17/2022,3:46:07,83.23
3/17/2022,3:46:12,78.66
3/17/2022,3:46:17,74.95
3/17/2022,3:46:22,73.75
3/17/2022,3:46:27,73.54
3/17/2022,3:46:32,73.34
3/17/2022,3:46:37,73.19
3/17/2022,3:46:42,73.14
3/17/2022,3:46:47,73.09
3/17/2022,3:46:52,73.06
3/17/2022,3:46:57,73.03
3/17/2022,3:47:02,73.00
3/17/2022,3:47:07,73.00
3/17/2022,3:47:12,72.99
3/17/2022,3:47:17,72.99
3/17/2022,3:47:22,72.99
3/17/2022,3:47:27,72.99
3/17/2022,3:47:32,73.00
3/17/2022,3:47:37,73.00
3/17/2022,3:47:42,73.00
3/17/2022,3:47:47,73.00
3/17/2022,3:47:52,73.01
3/17/2022,3:47:57,73.01
3/17/2022,3:48:02,73.01
3/17/2022,3:48:07,73.01
3/17/2022,3:48:12,73.01
3/17/2022,3:48:17,73.01
3/17/2022,3:48:22,73.01
3/17/2022,3:48:27,73.01
3/17/2022,3:48:32,73.00
3/17/2022,3:48:37,72.99
3/17/2022,3:48:42,72.95
3/17/2022,3:48:47,72.91
3/17/2022,3:48:52,72.86
3/17/2022,3:48:57,72.80
3/17/2022,3:49:02,72.72
3/17/2022,3:49:07,72.62
3/17/2022,3:49:12,72.46
3/17/2022,3:49:17,71.35
3/17/2022,3:49:22,66.73
3/17/2022,3:49:27,60.93
3/17/2022,3:49:32,55.08
3/17/2022,3:49:37,49.18
3/17/2022,3:49:42,43.70
3/17/2022,3:49:47,39.46
3/17/2022,3:49:52,39.00
3/17/2022,3:49:57,38.70
3/17/2022,3:50:02,38.55
3/17/2022,3:50:07,38.45
3/17/2022,3:50:12,38.37
3/17/2022,3:50:17,38.33
3/17/2022,3:50:22,38.29
3/17/2022,3:50:27,38.29
3/17/2022,3:50:32,38.31
3/17/2022,3:50:37,38.35
3/17/2022,3:50:42,38.42
3/17/2022,3:50:47,38.51
3/17/2022,3:50:52,38.63
3/17/2022,3:50:57,38.77
3/17/2022,3:51:02,38.94
3/17/2022,3:51:07,39.13
3/17/2022,3:51:12,39.34
3/17/2022,3:51:17,39.55
3/17/2022,3:51:22,39.78
3/17/2022,3:51:27,40.02
3/17/2022,3:51:32,40.25
3/17/2022,3:51:37,40.49
3/17/2022,3:51:42,40.71
3/17/2022,3:51:47,40.89
3/17/2022,3:51:52,41.11
3/17/2022,3:51:57,41.29
3/17/2022,3:52:02,41.44
3/17/2022,3:52:07,41.55
3/17/2022,3:52:12,41.61
3/17/2022,3:52:17,41.62
3/17/2022,3:52:22,41.20
3/17/2022,3:52:27,38.01
3/17/2022,3:52:32,32.13
3/17/2022,3:52:37,23.84
3/17/2022,3:52:42,15.58
3/17/2022,3:52:47,15.07
3/17/2022,3:52:52,14.85
3/17/2022,3:52:57,14.67
3/17/2022,3:53:02,14.52
3/17/2022,3:53:07,14.43
3/17/2022,3:53:12,14.38
3/17/2022,3:53:17,14.34
3/17/2022,3:53:22,14.30
3/17/2022,3:53:27,14.30
3/17/2022,3:53:32,14.30
3/17/2022,3:53:37,14.30
3/17/2022,3:53:42,14.30
3/17/2022,3:53:47,14.30
3/17/2022,3:53:52,14.30
3/17/2022,3:53:57,14.30
3/17/2022,3:54:02,14.30
3/17/2022,3:54:07,14.30
3/17/2022,3:54:12,14.30
3/17/2022,3:54:17,14.30
3/17/2022,3:54:22,14.30
3/17/2022,3:54:27,14.30
3/17/2022,3:54:32,14.30
3/17/2022,3:54:37,14.30
3/17/2022,3:54:42,14.30
3/17/2022,3:54:47,14.31
3/17/2022,3:54:52,14.31
3/17/2022,3:54:57,14.31
3/17/2022,3:55:02,14.31
3/17/2022,3:55:07,14.32
3/17/2022,3:55:12,14.32
3/17/2022,3:55:17,14.33
3/17/2022,3:55:22,14.33
3/17/2022,3:55:27,14.33
3/17/2022,3:55:32,14.33
3/17/2022,3:55:37,14.33
3/17/2022,3:55:42,14.33
3/17/2022,3:55:47,14.32
3/17/2022,3:55:52,14.32
3/17/2022,3:55:57,14.32
3/17/2022,3:56:02,14.31
3/17/2022,3:56:07,14.31
3/17/2022,3:56:12,14.31
3/17/2022,3:56:17,14.30
3/17/2022,3:56:22,14.30
3/17/2022,3:56:27,14.30
3/17/2022,3:56:32,14.30
3/17/2022,3:56:37,14.30
3/17/2022,3:56:42,14.30
3/17/2022,3:56:47,14.30
3/17/2022,3:56:52,14.30
3/17/2022,3:56:57,14.30
3/17/2022,3:57:02,14.30
3/17/2022,3:57:07,14.30
3/17/2022,3:57:12,14.30
3/17/2022,3:57:17,14.30
3/17/2022,3:57:22,14.30
3/17/2022,3:57:27,14.30
3/17/2022,3:57:32,14.30
3/17/2022,3:57:37,14.30
3/17/2022,3:57:42,14.30
3/17/2022,3:57:47,14.30
3/17/2022,3:57:52,14.30
3/17/2022,3:57:57,14.30
3/17/2022,3:58:02,14.30
3/17/2022,3:58:07,14.30
3/17/2022,3:58:12,14.30
3/17/2022,3:58:17,14.30
3/17/2022,3:58:22,14.30
3/17/2022,3:58:27,14.30
3/17/2022,3:58:32,14.30
3/17/2022,3:58:37,14.30
3/17/2022,3:58:42,14.30
3/17/2022,3:58:47,14.30
3/17/2022,3:58:52,14.30
3/17/2022,3:58:57,14.30
3/17/2022,3:59:02,14.30
3/17/2022,3:59:07,14.30
3/17/2022,3:59:12,14.30
3/17/2022,3:59:17,14.30
3/17/2022,3:59:22,14.30
3/17/2022,3:59:27,14.30
3/17/2022,3:59:32,14.30
3/17/2022,3:59:37,14.30
3/17/2022,3:59:42,14.30
3/17/2022,3:59:47,14.30
3/17/2022,3:59:52,14.30
3/17/2022,3:59:57,14.30
3/17/2022,4:00:02,14.30
3/17/2022,4:00:07,14.30
3/17/2022,4:00:12,14.30
3/17/2022,4:00:17,14.30
3/17/2022,4:00:22,14.30
3/17/2022,4:00:27,14.30
3/17/2022,4:00:32,14.30
3/17/2022,4:00:37,14.30
3/17/2022,4:00:42,14.30
3/17/2022,4:00:47,14.30
3/17/2022,4:00:52,14.30
3/17/2022,4:00:57,14.30
3/17/2022,4:01:02,14.30
3/17/2022,4:01:07,14.30
3/17/2022,4:01:12,14.30
3/17/2022,4:01:17,14.30
3/17/2022,4:01:22,14.30
3/17/2022,4:01:27,14.30
3/17/2022,4:01:32,14.30
3/17/2022,4:01:37,14.30
3/17/2022,4:01:42,14.30
3/17/2022,4:01:47,14.30
3/17/2022,4:01:52,14.30
3/17/2022,4:01:57,14.30
3/17/2022,4:02:02,14.30
3/17/2022,4:02:07,14.30
3/17/2022,4:02:12,14.30
3/17/2022,4:02:17,14.30
3/17/2022,4:02:22,14.30
3/17/2022,4:02:27,14.30
3/17/2022,4:02:32,14.30
3/17/2022,4:02:37,14.30
3/17/2022,4:02:42,14.30
3/17/2022,4:02:47,14.30
3/17/2022,4:02:52,14.30
3/17/2022,4:02:57,14.30
3/17/2022,4:03:02,14.30
3/17/2022,4:03:07,14.30
3/17/2022,4:03:12,14.30
3/17/2022,4:03:17,14.30
3/17/2022,4:03:22,14.30
3/17/2022,4:03:27,14.30
3/17/2022,4:03:32,14.30
3/17/2022,4:03:37,14.30
3/17/2022,4:03:42,14.30
3/17/2022,4:03:47,14.30
3/17/2022,4:03:52,14.30
3/17/2022,4:03:57,14.30
3/17/2022,4:04:02,14.30
3/17/2022,4:04:07,14.30
3/17/2022,4:04:12,14.30
3/17/2022,4:04:17,14.30
3/17/2022,4:04:22,14.30
3/17/2022,4:04:27,14.30
3/17/2022,4:04:32,14.30
3/17/2022,4:04:37,14.30
3/17/2022,4:04:42,14.30
3/17/2022,4:04:47,14.30
3/17/2022,4:04:52,14.30
3/17/2022,4:04:57,14.30
3/17/2022,4:05:02,14.30
3/17/2022,4:05:07,14.30
3/17/2022,4:05:12,14.30
3/17/2022,4:05:17,14.30
3/17/2022,4:05:22,14.30
3/17/2022,4:05:27,14.30
3/17/2022,4:05:32,14.30
3/17/2022,4:05:37,14.30
3/17/2022,4:05:42,14.30
3/17/2022,4:05:47,14.30
3/17/2022,4:05:52,14.30
3/17/2022,4:05:57,14.30
3/17/2022,4:06:02,14.30
3/17/2022,4:06:07,14.30
3/17/2022,4:06:12,14.30
3/17/2022,4:06:17,14.30
3/17/2022,4:06:22,14.30
3/17/2022,4:06:27,14.30
3/17/2022,4:06:32,14.30
3/17/2022,4:06:37,14.30
3/17/2022,4:06:42,14.30
3/17/2022,4:06:47,14.30
